category,parameter,level,value,secpi_mean,secpi_std
Baseline,Baseline,mid,-,3.073333333333333,0.014350164536416457
Species_Morphology,Narra.crown_diameter_m,low,12.0,3.04595,0.04353494764745529
Species_Morphology,Narra.crown_diameter_m,high,34.0,4.4176166666666665,0.00272162124885556
Species_Morphology,Narra.height_m,low,24.0,4.421716666666667,0.0001433720877844668
Species_Morphology,Narra.height_m,high,36.0,4.417416666666667,0.0014676133308499757
Species_Morphology,Talisay.crown_diameter_m,low,9.0,4.420366666666667,0.0010426994879746522
Species_Morphology,Talisay.crown_diameter_m,high,15.0,4.417483333333333,0.001535324793723385
Species_Morphology,Talisay.height_m,low,28.0,4.413266666666667,0.00977584892591068
Species_Morphology,Talisay.height_m,high,42.0,4.4191,0.0018371173070874532
Species_Morphology,Banaba.crown_diameter_m,low,10.0,4.416950000000001,0.0015753306531222538
Species_Morphology,Banaba.crown_diameter_m,high,12.0,4.421516666666666,0.0006328945848682805
Species_Morphology,Banaba.height_m,low,9.0,4.418066666666667,0.0027581193270454613
Species_Morphology,Banaba.height_m,high,18.0,4.419383333333333,0.0015434449203718603
Species_Morphology,Kabiki.crown_diameter_m,low,10.0,4.419933333333334,0.0014901528631508358
Species_Morphology,Kabiki.crown_diameter_m,high,12.0,4.4196,0.003043024810940413
Species_Morphology,Kabiki.height_m,low,9.0,4.418916666666667,6.236095644648265e-05
Species_Morphology,Kabiki.height_m,high,18.0,4.42005,0.0022274798914171563
Species_Morphology,Duhat.crown_diameter_m,low,8.0,4.4208333333333325,0.002427733282073598
Species_Morphology,Duhat.crown_diameter_m,high,11.0,4.4201,0.0025615750363138573
Species_Morphology,Duhat.height_m,low,14.0,4.421500000000001,0.0010157099323460208
Species_Morphology,Duhat.height_m,high,30.0,4.419033333333333,0.0020825998708881126
Species_Morphology,Akleng-parang.crown_diameter_m,low,18.0,4.421116666666666,0.0008624899355289358
Species_Morphology,Akleng-parang.crown_diameter_m,high,30.0,4.415316666666667,0.009636245234645163
Species_Morphology,Akleng-parang.height_m,low,18.0,4.4197999999999995,0.0007788880963701368
Species_Morphology,Akleng-parang.height_m,high,30.0,4.419,0.0027389170609322
Species_Allometry,Narra.l0,low,0.2125,4.419483333333333,0.0010772908407455533
Species_Allometry,Narra.l0,high,0.2875,4.41735,0.0037636418533117818
Species_Allometry,Narra.l1,low,1.615,4.4182999999999995,0.0037211109452239344
Species_Allometry,Narra.l1,high,2.1849999999999996,4.420100000000001,0.002229723450714658
Species_Allometry,Narra.h0,low,43.52,4.418283333333334,0.004549053625633321
Species_Allometry,Narra.h0,high,58.879999999999995,4.420366666666666,0.0009800793618655627
Species_Allometry,Narra.h1,low,0.6375,4.419816666666667,0.0018825219491123914
Species_Allometry,Narra.h1,high,0.8624999999999999,4.415683333333334,0.005910489733422105
Species_Allometry,Talisay.l0,low,0.17,4.419183333333334,0.001621384867602097
Species_Allometry,Talisay.l0,high,0.22999999999999998,4.4142,0.009656862844630352
Species_Allometry,Talisay.l1,low,1.53,4.412850000000001,0.005485890994177525
Species_Allometry,Talisay.l1,high,2.07,4.416683333333334,0.006599663291074554
Species_Allometry,Talisay.h0,low,40.120000000000005,4.421133333333334,0.002023747898221351
Species_Allometry,Talisay.h0,high,54.28,4.421333333333333,0.00016499158227689526
Species_Allometry,Talisay.h1,low,0.6034999999999999,4.412066666666667,0.011095820033788282
Species_Allometry,Talisay.h1,high,0.8164999999999999,4.419616666666667,0.00218225164044396
Species_Allometry,Banaba.l0,low,0.17,4.419166666666667,0.0028051539866625233
Species_Allometry,Banaba.l0,high,0.22999999999999998,4.418716666666667,0.0027283491141875523
Species_Allometry,Banaba.l1,low,1.53,4.418983333333333,0.0033519480239933733
Species_Allometry,Banaba.l1,high,2.07,4.4180166666666665,0.003129518954869319
Species_Allometry,Banaba.h0,low,38.93,4.4193500000000006,0.0017907168024745696
Species_Allometry,Banaba.h0,high,52.669999999999995,4.416616666666666,0.0038893729857422178
Species_Allometry,Banaba.h1,low,0.612,4.418033333333333,0.0026045899655972693
Species_Allometry,Banaba.h1,high,0.828,4.41715,0.001423610433604018
Species_Allometry,Kabiki.l0,low,0.187,4.41945,0.0029402380855976648
Species_Allometry,Kabiki.l0,high,0.253,4.419466666666666,0.002894055209486258
Species_Allometry,Kabiki.l1,low,1.5725,4.4205000000000005,0.0015400216448693672
Species_Allometry,Kabiki.l1,high,2.1275,4.417183333333334,0.00485735410371629
Species_Allometry,Kabiki.h0,low,41.225,4.420000000000001,0.0012832251036612602
