parameter,category,secpi_low,secpi_high,absolute_effect,sensitivity_index
Narra.crown_diameter_m,Species_Morphology,3.1017833333333336,4.294883333333334,1.1931000000000003,0.3833622517833045
cca_threshold,Cooling_Model,4.30235,4.2802,0.022149999999999892,0.007117151853993925
Narra.l0,Species_Allometry,4.277966666666667,4.2988333333333335,0.02086666666666659,0.006704796178480364
Kabiki.l1,Species_Allometry,4.303716666666666,4.287266666666667,0.016449999999999854,0.0052856500224920805
Narra.l1,Species_Allometry,4.298233333333333,4.2838166666666675,0.014416666666665634,0.00463230726388588
Akleng-parang.crown_diameter_m,Species_Morphology,4.300416666666666,4.286466666666666,0.013950000000000351,0.0044823597455177526
Narra.h0,Species_Allometry,4.30245,4.2885,0.013950000000000351,0.0044823597455177526
Akleng-parang.h1,Species_Allometry,4.29525,4.283916666666666,0.011333333333333862,0.0036415825889511795
Banaba.crown_diameter_m,Species_Morphology,4.300766666666667,4.290066666666666,0.01070000000000082,0.00343808238545107
Talisay.l0,Species_Allometry,4.298466666666667,4.287983333333334,0.010483333333333178,0.0033684638947796344
competition_k,Cooling_Model,4.291183333333334,4.300633333333334,0.00945000000000018,0.0030364372469636205
Talisay.crown_diameter_m,Species_Morphology,4.291883333333334,4.3000333333333325,0.00814999999999877,0.002618726302936434
Banaba.height_m,Species_Morphology,4.304533333333333,4.296600000000001,0.007933333333332016,0.0025491078122652834
Duhat.l1,Species_Allometry,4.297783333333334,4.290516666666666,0.007266666666668087,0.002334897071739633
Akleng-parang.l0,Species_Allometry,4.297283333333334,4.303783333333333,0.006499999999999062,0.002088554720133366
Narra.h1,Species_Allometry,4.294983333333334,4.300816666666667,0.005833333333333357,0.001874343979607145
Banaba.h0,Species_Allometry,4.288833333333334,4.294566666666667,0.00573333333333359,0.0018422123685282404
Talisay.h0,Species_Allometry,4.300183333333334,4.2944666666666675,0.00571666666666637,0.0018368571000148995
Duhat.crown_diameter_m,Species_Morphology,4.294666666666667,4.289016666666666,0.005650000000001043,0.0018154360259626768
Banaba.l1,Species_Allometry,4.301566666666667,4.296466666666666,0.0051000000000005485,0.0016387121650281308
Duhat.l0,Species_Allometry,4.298466666666666,4.302816666666666,0.004349999999999632,0.00139772508193549
Narra.height_m,Species_Morphology,4.2987166666666665,4.302816666666666,0.004099999999999326,0.001317396054237943
shade_weight,Weighting,4.295266666666667,4.298883333333333,0.0036166666666668235,0.0011620932673564756
Kabiki.h0,Species_Allometry,4.297666666666667,4.300866666666667,0.0031999999999996476,0.0010282115545272308
Talisay.h1,Species_Allometry,4.301433333333334,4.2983666666666664,0.003066666666667217,0.000985369406422215
Duhat.height_m,Species_Morphology,4.29785,4.300866666666667,0.0030166666666664455,0.0009693036008824772
Talisay.height_m,Species_Morphology,4.3015333333333325,4.2994,0.00213333333333221,0.0006854743696845351
Kabiki.height_m,Species_Morphology,4.2915,4.289600000000001,0.0018999999999991246,0.0006105006105003293
Akleng-parang.height_m,Species_Morphology,4.293466666666666,4.291733333333333,0.0017333333333331424,0.0005569479253689166
Kabiki.crown_diameter_m,Species_Morphology,4.2941,4.292549999999999,0.0015500000000008285,0.0004980399717244484
Duhat.h0,Species_Allometry,4.296766666666667,4.29525,0.0015166666666663886,0.0004873294346977664
Talisay.l1,Species_Allometry,4.299933333333333,4.298466666666666,0.0014666666666665051,0.0004712636291583141
decay_lambda,Cooling_Model,4.296966666666666,4.295683333333334,0.0012833333333324148,0.00041235567551327514
Duhat.h1,Species_Allometry,4.300983333333334,4.302183333333333,0.0011999999999989797,0.00038557933294742613
Akleng-parang.h0,Species_Allometry,4.295116666666666,4.2960666666666665,0.0009500000000004505,0.00030525030525045
Akleng-parang.l1,Species_Allometry,4.2995833333333335,4.2987166666666665,0.0008666666666670153,0.00027847396268460104
Kabiki.l0,Species_Allometry,4.2953,4.2957833333333335,0.0004833333333333911,0.0001553027868817528
Banaba.l0,Species_Allometry,4.2953833333333336,4.295816666666666,0.0004333333333326195,0.00013923698134201513
Kabiki.h1,Species_Allometry,4.29005,4.290299999999999,0.00024999999999941735,8.032902769726154e-05
Banaba.h1,Species_Allometry,4.2989,4.298816666666666,8.333333333343518e-05,2.6776342565848974e-05
