k,with_secpi,with_mean_secpi,with_std_secpi,with_n_species,with_species,with_cooling_mean,with_coverage,without_secpi,without_mean_secpi,without_std_secpi,without_n_species,without_species,without_cooling_mean,without_coverage,secpi_difference,better_scenario
1,2.9533759109311744,2.783201691852004,0.12735101547351807,1,Narra,0.050723579030513236,35.64,1.8648,1.7620999999999998,0.08471358804819926,1,Narra,0.050723579030513236,35.64,1.0885759109311743,WITH
2,3.1959973871733967,3.0948828620793365,0.12321559996407815,1,Narra,0.09997700840548403,57.879999999999995,2.2374,2.04936,0.12138215025282749,2,Akleng-parang, Narra,0.09232301431022899,57.120000000000005,0.9585973871733966,WITH
3,3.2244882932166297,3.1072191649429532,0.07902573731749502,2,Akleng-parang, Narra,0.07657758619394447,51.01,2.348,2.2395400000000003,0.09153988420355359,1,Narra,0.12243771636659044,69.24,0.8764882932166298,WITH
4,3.065150901180858,3.0284962538544833,0.044057506365534745,2,Akleng-parang, Narra,0.16442364936880122,73.27,2.4208000000000003,2.3256400000000004,0.07245505089364036,2,Akleng-parang, Narra,0.13917522221200443,76.12,0.6443509011808577,WITH
5,3.0742645867098872,3.008075479129457,0.0751684107254674,2,Akleng-parang, Narra,0.1804373020431511,70.78,2.3400000000000003,2.31864,0.021563450558758038,1,Narra,0.155835870733843,74.96000000000001,0.7342645867098869,WITH
