category,parameter,level,value,secpi_mean,secpi_std
Species_Allometry,Duhat.l1,low,1.4875,4.153066666666667,0.004547221373787005
Species_Allometry,Duhat.l1,high,2.0124999999999997,4.174666666666667,0.0073082525651181895
Species_Allometry,Duhat.h0,low,35.955,4.16875,0.01672946502432184
Species_Allometry,Duhat.h0,high,48.644999999999996,4.180583333333334,0.012754694124996638
Species_Allometry,Duhat.h1,low,0.595,4.1756166666666665,0.009526221123241177
Species_Allometry,Duhat.h1,high,0.8049999999999999,4.177083333333333,0.012285515409981358
Species_Allometry,Akleng-parang.l0,low,0.1275,4.1743,0.019936691467408955
Species_Allometry,Akleng-parang.l0,high,0.1725,4.170783333333333,0.01154385358342469
Species_Allometry,Akleng-parang.l1,low,1.4024999999999999,4.1573,0.010379386622853305
Species_Allometry,Akleng-parang.l1,high,1.8974999999999997,4.170483333333332,0.0031510139461588564
Species_Allometry,Akleng-parang.h0,low,39.185,4.17605,0.013771891663820163
Species_Allometry,Akleng-parang.h0,high,53.015,4.160666666666667,0.001956328761283037
Species_Allometry,Akleng-parang.h1,low,0.5780000000000001,4.171766666666667,0.009000030864144769
Species_Allometry,Akleng-parang.h1,high,0.782,4.1453,0.007577048677860507
Cooling_Model,decay_lambda,low,0.05,4.176033333333333,0.017456676532363172
Cooling_Model,decay_lambda,high,0.2,4.171783333333333,0.004868321636411584
Cooling_Model,cca_threshold,low,0.8,4.192,0.009922029362316192
Cooling_Model,cca_threshold,high,1.6,4.159299999999999,0.00521791784782657
Cooling_Model,competition_k,low,2.5,4.162999999999999,0.010660753569362216
Cooling_Model,competition_k,high,7.5,4.171749999999999,0.002661140106545692
Weighting,shade_weight,low,0.5,4.16285,0.014934914350831212
Weighting,shade_weight,high,0.9,4.164899999999999,0.006293779998273412
