parameter,category,secpi_low,secpi_high,absolute_effect,sensitivity_index
Narra.crown_diameter_m,Species_Morphology,2.9873333333333334,4.26035,1.2730166666666665,0.41544603569155786
Kabiki.h0,Species_Allometry,4.230466666666667,4.262666666666667,0.03220000000000045,0.010508395294066601
Talisay.crown_diameter_m,Species_Morphology,4.238166666666667,4.265149999999999,0.026983333333332027,0.008805948230379279
Banaba.height_m,Species_Morphology,4.263716666666666,4.238366666666667,0.02534999999999954,0.008272913686477633
Duhat.l1,Species_Allometry,4.2269000000000005,4.251966666666667,0.02506666666666657,0.008180448510494766
Narra.height_m,Species_Morphology,4.262183333333334,4.2375,0.024683333333333835,0.008055348566517979
Akleng-parang.crown_diameter_m,Species_Morphology,4.2432,4.267716666666666,0.024516666666666076,0.008000957286527631
Kabiki.crown_diameter_m,Species_Morphology,4.2636666666666665,4.240349999999999,0.023316666666667096,0.0076093400706000215
Banaba.l1,Species_Allometry,4.2444999999999995,4.267266666666667,0.02276666666666749,0.007429848846633176
Narra.l1,Species_Allometry,4.2415666666666665,4.258983333333333,0.017416666666666636,0.0056838887589541545
competition_k,Cooling_Model,4.26425,4.247416666666666,0.016833333333333478,0.005493519278989239
Akleng-parang.h0,Species_Allometry,4.246716666666667,4.262483333333333,0.01576666666666604,0.005145415087053039
Duhat.height_m,Species_Morphology,4.266916666666666,4.2512333333333325,0.015683333333333493,0.0051182194470582995
shade_weight,Weighting,4.251666666666666,4.266616666666667,0.014950000000000685,0.004878897815102506
Talisay.l1,Species_Allometry,4.249316666666666,4.264166666666667,0.014850000000000918,0.004846263047108587
Narra.l0,Species_Allometry,4.266683333333334,4.253416666666667,0.013266666666666538,0.004329545887203321
Banaba.crown_diameter_m,Species_Morphology,4.254133333333333,4.266783333333334,0.012650000000000716,0.004128298151240627
Kabiki.h1,Species_Allometry,4.2599833333333335,4.248366666666667,0.01161666666666683,0.003791072215302496
Duhat.h0,Species_Allometry,4.253833333333333,4.2654,0.011566666666666947,0.0037747548313055365
Akleng-parang.h1,Species_Allometry,4.264816666666667,4.253416666666666,0.011400000000000965,0.0037203635513157677
Talisay.height_m,Species_Morphology,4.2367833333333325,4.24735,0.010566666666667501,0.003448407151365765
Akleng-parang.l0,Species_Allometry,4.266466666666667,4.256033333333334,0.010433333333333294,0.0034048941273734866
cca_threshold,Cooling_Model,4.256733333333334,4.2473833333333335,0.009350000000000414,0.003051350807438686
Kabiki.l1,Species_Allometry,4.2505500000000005,4.2414,0.00915000000000088,0.002986081271450848
Talisay.l0,Species_Allometry,4.247116666666668,4.256216666666667,0.00909999999999922,0.0029697638874533086
Kabiki.l0,Species_Allometry,4.262616666666667,4.253716666666667,0.008900000000000574,0.0029044943514657602
Narra.h0,Species_Allometry,4.247533333333333,4.256283333333333,0.008750000000000036,0.0028555421994745918
Banaba.h0,Species_Allometry,4.247850000000001,4.239283333333334,0.008566666666666833,0.0027957117914856433
decay_lambda,Cooling_Model,4.245183333333334,4.253283333333333,0.008099999999998886,0.002643416207513248
Akleng-parang.l1,Species_Allometry,4.257533333333333,4.250216666666667,0.007316666666666194,0.0023877771915604947
Narra.h1,Species_Allometry,4.260533333333334,4.254366666666667,0.006166666666667098,0.002012477359629845
Kabiki.height_m,Species_Morphology,4.257233333333334,4.26285,0.005616666666666603,0.0018329861356627098
Banaba.l0,Species_Allometry,4.256150000000001,4.250966666666667,0.005183333333333984,0.0016915688076889635
Duhat.crown_diameter_m,Species_Morphology,4.253483333333333,4.258116666666667,0.004633333333334377,0.0015120775837221183
Talisay.h1,Species_Allometry,4.255183333333334,4.2508,0.004383333333334072,0.0014304906637370306
Akleng-parang.height_m,Species_Morphology,4.2545166666666665,4.251266666666667,0.003249999999999531,0.001060629959804691
Talisay.h0,Species_Allometry,4.258566666666667,4.255566666666666,0.003000000000001002,0.000979043039820183
Banaba.h1,Species_Allometry,4.262883333333333,4.2658499999999995,0.002966666666666562,0.0009681647838218235
Duhat.l0,Species_Allometry,4.2483,4.251166666666666,0.002866666666665907,0.0009355300158276145
Duhat.h1,Species_Allometry,4.256533333333333,4.2592,0.002666666666667261,0.000870260479840066
