category,parameter,level,value,secpi_mean,secpi_std
Baseline,Baseline,mid,-,2.897696898759504,0.0
Species_Morphology,Narra.crown_diameter_m,low,12.0,2.897696898759504,0.0
Species_Morphology,Narra.crown_diameter_m,high,34.0,2.96105,0.0
Species_Morphology,Narra.height_m,low,24.0,2.96105,0.0
Species_Morphology,Narra.height_m,high,36.0,2.96105,0.0
Species_Morphology,Talisay.crown_diameter_m,low,9.0,2.96105,0.0
Species_Morphology,Talisay.crown_diameter_m,high,15.0,2.96105,0.0
Species_Morphology,Talisay.height_m,low,28.0,2.96105,0.0
Species_Morphology,Talisay.height_m,high,42.0,2.96105,0.0
Species_Morphology,Banaba.crown_diameter_m,low,10.0,2.96105,0.0
Species_Morphology,Banaba.crown_diameter_m,high,12.0,2.96105,0.0
Species_Morphology,Banaba.height_m,low,9.0,2.96105,0.0
Species_Morphology,Banaba.height_m,high,18.0,2.96105,0.0
Species_Morphology,Kabiki.crown_diameter_m,low,10.0,2.96105,0.0
Species_Morphology,Kabiki.crown_diameter_m,high,12.0,2.96105,0.0
Species_Morphology,Kabiki.height_m,low,9.0,2.96105,0.0
Species_Morphology,Kabiki.height_m,high,18.0,2.96105,0.0
Species_Morphology,Duhat.crown_diameter_m,low,8.0,2.96105,0.0
Species_Morphology,Duhat.crown_diameter_m,high,11.0,2.96105,0.0
Species_Morphology,Duhat.height_m,low,14.0,2.96105,0.0
Species_Morphology,Duhat.height_m,high,30.0,2.96105,0.0
Species_Morphology,Akleng-parang.crown_diameter_m,low,18.0,2.96105,0.0
Species_Morphology,Akleng-parang.crown_diameter_m,high,30.0,2.96105,0.0
Species_Morphology,Akleng-parang.height_m,low,18.0,2.96105,0.0
Species_Morphology,Akleng-parang.height_m,high,30.0,2.96105,0.0
Species_Allometry,Narra.l0,low,0.2125,2.96105,0.0
Species_Allometry,Narra.l0,high,0.2875,2.96105,0.0
Species_Allometry,Narra.l1,low,1.615,2.96105,0.0
Species_Allometry,Narra.l1,high,2.1849999999999996,2.96105,0.0
Species_Allometry,Narra.h0,low,43.52,2.96105,0.0
Species_Allometry,Narra.h0,high,58.879999999999995,2.96105,0.0
Species_Allometry,Narra.h1,low,0.6375,2.96105,0.0
Species_Allometry,Narra.h1,high,0.8624999999999999,2.96105,0.0
Species_Allometry,Talisay.l0,low,0.17,2.96105,0.0
Species_Allometry,Talisay.l0,high,0.22999999999999998,2.96105,0.0
Species_Allometry,Talisay.l1,low,1.53,2.96105,0.0
Species_Allometry,Talisay.l1,high,2.07,2.96105,0.0
Species_Allometry,Talisay.h0,low,40.120000000000005,2.96105,0.0
Species_Allometry,Talisay.h0,high,54.28,2.96105,0.0
Species_Allometry,Talisay.h1,low,0.6034999999999999,2.96105,0.0
Species_Allometry,Talisay.h1,high,0.8164999999999999,2.96105,0.0
Species_Allometry,Banaba.l0,low,0.17,2.96105,0.0
Species_Allometry,Banaba.l0,high,0.22999999999999998,2.96105,0.0
Species_Allometry,Banaba.l1,low,1.53,2.96105,0.0
Species_Allometry,Banaba.l1,high,2.07,2.96105,0.0
Species_Allometry,Banaba.h0,low,38.93,2.96105,0.0
Species_Allometry,Banaba.h0,high,52.669999999999995,2.96105,0.0
Species_Allometry,Banaba.h1,low,0.612,2.96105,0.0
Species_Allometry,Banaba.h1,high,0.828,2.96105,0.0
Species_Allometry,Kabiki.l0,low,0.187,2.96105,0.0
Species_Allometry,Kabiki.l0,high,0.253,2.96105,0.0
Species_Allometry,Kabiki.l1,low,1.5725,2.96105,0.0
Species_Allometry,Kabiki.l1,high,2.1275,2.96105,0.0
Species_Allometry,Kabiki.h0,low,41.225,2.96105,0.0
Species_Allometry,Kabiki.h0,high,55.775,2.96105,0.0
Species_Allometry,Kabiki.h1,low,0.6204999999999999,2.96105,0.0
Species_Allometry,Kabiki.h1,high,0.8394999999999999,2.96105,0.0
Species_Allometry,Duhat.l0,low,0.153,2.96105,0.0
Species_Allometry,Duhat.l0,high,0.207,2.96105,0.0
Species_Allometry,Duhat.l1,low,1.4875,2.96105,0.0
Species_Allometry,Duhat.l1,high,2.0124999999999997,2.96105,0.0
Species_Allometry,Duhat.h0,low,35.955,2.96105,0.0
Species_Allometry,Duhat.h0,high,48.644999999999996,2.96105,0.0
Species_Allometry,Duhat.h1,low,0.595,2.96105,0.0
Species_Allometry,Duhat.h1,high,0.8049999999999999,2.96105,0.0
Species_Allometry,Akleng-parang.l0,low,0.1275,2.96105,0.0
Species_Allometry,Akleng-parang.l0,high,0.1725,2.96105,0.0
Species_Allometry,Akleng-parang.l1,low,1.4024999999999999,2.96105,0.0
Species_Allometry,Akleng-parang.l1,high,1.8974999999999997,2.96105,0.0
Species_Allometry,Akleng-parang.h0,low,39.185,2.96105,0.0
Species_Allometry,Akleng-parang.h0,high,53.015,2.96105,0.0
Species_Allometry,Akleng-parang.h1,low,0.5780000000000001,2.96105,0.0
Species_Allometry,Akleng-parang.h1,high,0.782,2.96105,0.0
Cooling_Model,decay_lambda,low,0.05,2.96105,0.0
Cooling_Model,decay_lambda,high,0.2,2.96105,0.0
Cooling_Model,cca_threshold,low,0.8,2.96105,0.0
Cooling_Model,cca_threshold,high,1.6,2.96105,0.0
Cooling_Model,competition_k,low,2.5,2.96105,0.0
Cooling_Model,competition_k,high,7.5,2.96105,0.0
Weighting,shade_weight,low,0.5,2.96105,0.0
Weighting,shade_weight,high,0.9,2.96105,0.0
