category,parameter,level,value,secpi_mean,secpi_std
Species_Allometry,Talisay.l0,low,0.17,4.483783333333333,0.0008508166012069138
Species_Allometry,Talisay.l0,high,0.22999999999999998,4.484366666666666,0.0006182412330328511
Species_Allometry,Talisay.l1,low,1.53,4.484683333333334,2.3570226039496653e-05
Species_Allometry,Talisay.l1,high,2.07,4.483583333333334,0.0011212592127702783
Species_Allometry,Talisay.h0,low,40.120000000000005,4.484616666666667,0.0005661762583818883
Species_Allometry,Talisay.h0,high,54.28,4.482983333333333,0.002427733282074017
Species_Allometry,Talisay.h1,low,0.6034999999999999,4.483733333333334,0.0007261006970262084
Species_Allometry,Talisay.h1,high,0.8164999999999999,4.484683333333333,0.00042882267767571403
Species_Allometry,Banaba.l0,low,0.17,4.484666666666667,0.000449691252107784
Species_Allometry,Banaba.l0,high,0.22999999999999998,4.484366666666666,0.0004714045207911891
Species_Allometry,Banaba.l1,low,1.53,4.484266666666667,0.00030912061651663307
Species_Allometry,Banaba.l1,high,2.07,4.4847,0.0
Species_Allometry,Banaba.h0,low,38.93,4.482500000000001,0.0019304576314092396
Species_Allometry,Banaba.h0,high,52.669999999999995,4.48445,0.0003188521078285757
Species_Allometry,Banaba.h1,low,0.612,4.482833333333333,0.0024689178916188293
Species_Allometry,Banaba.h1,high,0.828,4.4840333333333335,0.0007982620009884995
Species_Allometry,Kabiki.l0,low,0.187,4.484766666666666,9.428090415798661e-05
Species_Allometry,Kabiki.l0,high,0.253,4.4839,0.0010962055768269801
Species_Allometry,Kabiki.l1,low,1.5725,4.4832833333333335,0.001969066332611037
Species_Allometry,Kabiki.l1,high,2.1275,4.484483333333333,0.000539032054293059
Species_Allometry,Kabiki.h0,low,41.225,4.4847,0.0
Species_Allometry,Kabiki.h0,high,55.775,4.484100000000001,0.0008485281374239729
Species_Allometry,Kabiki.h1,low,0.6204999999999999,4.483783333333333,0.0008508166012069138
Species_Allometry,Kabiki.h1,high,0.8394999999999999,4.484483333333333,0.00023921166824038967
Species_Allometry,Duhat.l0,low,0.153,4.4846,0.0005354126134734918
Species_Allometry,Duhat.l0,high,0.207,4.483133333333334,0.0011078006238588547
Species_Allometry,Duhat.l1,low,1.4875,4.484366666666666,0.0003299831645536709
Species_Allometry,Duhat.l1,high,2.0124999999999997,4.48425,0.0006013872850892293
Species_Allometry,Duhat.h0,low,35.955,4.4838000000000005,0.001202774570177622
Species_Allometry,Duhat.h0,high,48.644999999999996,4.483733333333333,0.0017326921891155577
Species_Allometry,Duhat.h1,low,0.595,4.484083333333333,0.0008720983634634696
Species_Allometry,Duhat.h1,high,0.8049999999999999,4.483766666666667,0.0006342099196813796
Species_Allometry,Akleng-parang.l0,low,0.1275,4.4846,0.0001414213562373986
Species_Allometry,Akleng-parang.l0,high,0.1725,4.48445,0.0003188521078285757
Species_Allometry,Akleng-parang.l1,low,1.4024999999999999,4.48365,0.0014849242404916386
Species_Allometry,Akleng-parang.l1,high,1.8974999999999997,4.4834000000000005,0.0014352700094408116
Species_Allometry,Akleng-parang.h0,low,39.185,4.483966666666666,4.7140452078993306e-05
Species_Allometry,Akleng-parang.h0,high,53.015,4.4832,0.0011365151414154443
Species_Allometry,Akleng-parang.h1,low,0.5780000000000001,4.484533333333334,0.0006236095644619779
Species_Allometry,Akleng-parang.h1,high,0.782,4.484166666666667,0.0007586537784494428
Cooling_Model,decay_lambda,low,1.2,4.483783333333333,0.0014766704288890127
Cooling_Model,decay_lambda,high,2.8,4.483966666666666,0.0007133644853008384
Cooling_Model,cca_threshold,low,0.8,4.4848333333333334,0.00026246692913352895
Cooling_Model,cca_threshold,high,1.6,4.48435,0.0008727351641056191
Cooling_Model,competition_k,low,2.5,4.4841500000000005,0.0007778174593050642
Cooling_Model,competition_k,high,7.5,4.4835,0.0010107752800035947
Weighting,shade_weight,low,0.5,4.4847,0.0
Weighting,shade_weight,high,0.9,4.4838,0.0008286535263106875
